price	name	product_name	strength	pack_size	form	scientificName	scientific_category	consumer_category	company	route	description	imageUrl
870.0	سينجاردي 5/1000 مجم 60 أقراص	سينجاردي	5/1000 مجم	60	أقراص	إمباجليفلوزين + ميتفورمين	مثبط SGLT2	السكري	بويهرينجير إينجيلهييم	فموي صلب	يخفض سكر الدم في السكري من النوع الثاني بالتخلص من السكر الزائد عبر البول، ويدعم صحة القلب والكلى.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/synjardy-125-mg-1000-mg-60-tablets-364149.jpg?v=1720943512
118.0	تاداليبتيس 20 مجم 4 أقراص	تاداليبتيس	20 مجم	4	أقراص	تادالافيل	منشط جنسي	صحة الرجل	ليبتيس	فموي صلب	يدعم الأداء الجنسي لدى الرجال ويعالج ضعف الانتصاب.	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/Tadaliptis-20-mg-4-Tab.webp?v=1754297259
255.0	تاداليبتيس 5 مجم 30 أقراص	تاداليبتيس	5 مجم	30	أقراص	تادالافيل	منشط جنسي	صحة الرجل	ليبتيس	فموي صلب	يدعم الأداء الجنسي لدى الرجال ويعالج ضعف الانتصاب.	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/tadaliptis-5-mg-1024x768-1.webp?v=1754297258
84.0	تادالونج 20 مجم 4 أقراص	تادالونج	20 مجم	4	أقراص	تادالافيل	منشط جنسي	صحة الرجل	أندالاوس فارما	فموي صلب	يدعم الأداء الجنسي لدى الرجال ويعالج ضعف الانتصاب.	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/Tadalong20mg4Tab.webp?v=1771837497
187.5	تادالونج 5 مجم 30 أقراص	تادالونج	5 مجم	30	أقراص	تادالافيل	منشط جنسي	صحة الرجل	أندالاوس فارما	فموي صلب	يدعم الأداء الجنسي لدى الرجال ويعالج ضعف الانتصاب.	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/TADALONG-5-MG-30-TAB-1.webp?v=1771837464
124.0	تامسولين 0.4 مجم 28 كبسولات	تامسولين	0.4 مجم	28	كبسولات	تامسولوسين	حاصر ألفا لتضخم البروستاتا	صحة الرجل	مارسيرل فارماسيوتيكال إندستريز (مبي)	فموي صلب	يرخي البروستاتا وعنق المثانة لتسهيل التبول في حالات تضخم البروستاتا.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tamsulin-04-mg-28-capsules-215870.jpg?v=1695316000
90.0	تاردانزا 60 مجم 3 أقراص	تاردانزا	60 مجم	3	أقراص	دابوكسيتين	علاج سرعة القذف	صحة الرجل	إيفا فارما	فموي صلب	يساعد على تأخير القذف لعلاج سرعة القذف.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/tardanza-60-mg-3-tablets-604190.jpg?v=1737637001
188.0	تارجوفلوكسين 750 مجم 10 أقراص	تارجوفلوكسين	750 مجم	10	أقراص	ليفوفلوكساسين	مضاد حيوي كينولون	المضادات الحيوية	جلوبال نابي فارماسيوتيكالز	فموي صلب	مضاد حيوي واسع المدى لعلاج التهابات المسالك البولية والصدر والأمعاء وغيرها.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/targofloxin-750-mg-10-tablets-113989.jpg?v=1710451371
90.0	تافاسين 500 مجم 5 أقراص	تافاسين	500 مجم	5	أقراص	ليفوفلوكساسين	مضاد حيوي كينولون	المضادات الحيوية	هيكما فارما	فموي صلب	مضاد حيوي واسع المدى لعلاج التهابات المسالك البولية والصدر والأمعاء وغيرها.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tavacin-500-mg-5-tablets-374800.jpg?v=1687731736
192.0	تافانيس 500 مجم 5 أقراص	تافانيس	500 مجم	5	أقراص	ليفوفلوكساسين	مضاد حيوي كينولون	المضادات الحيوية	سانوفي	فموي صلب	مضاد حيوي واسع المدى لعلاج التهابات المسالك البولية والصدر والأمعاء وغيرها.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tavanic-500-mg-5-tablets-781051.jpg?v=1687731735
120.0	تيبوفورتين 40 مجم 30 أقراص	تيبوفورتين	40 مجم	30	أقراص	جينكجو بيلوبا	محسّن للدورة الدموية	القلب والضغط	مارسيرل فارماسيوتيكال إندستريز (مبي)	فموي صلب	يحسّن الدورة الدموية لدعم وصول الأكسجين إلى الأنسجة.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tebofortin-40-mg-30-tablets-800021.jpg?v=1707748047
165.0	تيبوفورتين فورت 80 مجم 30 أقراص	تيبوفورتين فورت	80 مجم	30	أقراص	جينكجو بيلوبا	محسّن للدورة الدموية	القلب والضغط	مارسيرل فارماسيوتيكال إندستريز (مبي)	فموي صلب	يحسّن الدورة الدموية لدعم وصول الأكسجين إلى الأنسجة.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tebofortin-80-mg-30-tablets-530726.jpg?v=1707403032
90.0	تيبونينا فورت 40 مجم 20 أقراص	تيبونينا فورت	40 مجم	20	أقراص	جينكجو بيلوبا	محسّن للدورة الدموية	القلب والضغط	إييبيكو > در ويلمار شواب جمبه كو كج	فموي صلب	يحسّن الدورة الدموية لدعم وصول الأكسجين إلى الأنسجة.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tebonina-forte-40-mg-20-tablets-182519.jpg?v=1687731651
116.0	تيلفاست 120 مجم 20 أقراص	تيلفاست	120 مجم	20	أقراص	فيكسوفينادين	مضاد للهيستامين والحساسية	الحساسية	سانوفي	فموي صلب	يخفف أعراض الحساسية مثل العطس والحكة وسيلان الأنف والشرى.	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/Telfast_120mg_20Tabs_1615x1615_51da1801-8442-4b50-8d14-229633a5762f.webp?v=1772266385
160.0	تيلفاست 180 مجم 20 أقراص	تيلفاست	180 مجم	20	أقراص	فيكسوفينادين	مضاد للهيستامين والحساسية	الحساسية	سانوفي	فموي صلب	يخفف أعراض الحساسية مثل العطس والحكة وسيلان الأنف والشرى.	https://cdn.shopify.com/s/files/1/0935/9550/0847/files/280401.webp?v=1772266468
120.0	تيربين 250 مجم 14 أقراص	تيربين	250 مجم	14	أقراص	تيربينافين	مضاد فطريات - أليلامين	مضادات الفطريات	جلوبال نابي فارماسيوتيكالز	فموي صلب	يعالج العدوى الفطرية للجلد والأظافر مثل السعفة وفطريات القدم.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/terbin-250-mg-14-tablets-994009.jpg?v=1731672712
168.0	ثيوتاسيد كومباوند 300 مجم 30 كبسولات	ثيوتاسيد كومباوند	300 مجم	30	كبسولات	ثيوكتيس أسيد (ألفا ليبويس أسيد) + فيتامين ب + فيتامين ب	مضاد للأكسدة	الفيتامينات والمكملات	إيفا فارما	فموي صلب	يوفر مضادات أكسدة تحمي خلايا الجسم وتدعم الصحة العامة.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/thiotacid-300-compound-30-capsules-711494.jpg?v=1687731791
288.0	تيراتام 1000 مجم 30 أقراص	تيراتام	1000 مجم	30	أقراص	ليفيتيراسيتام	مضاد للصرع - بيروليدين	المخ والأعصاب	أندالاوس فارما	فموي صلب	يسيطر على نوبات الصرع.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tiratam-1000-mg-30-tablets-859928.jpg?v=1710451368
222.0	تيراتام 500 مجم 30 أقراص	تيراتام	500 مجم	30	أقراص	ليفيتيراسيتام	مضاد للصرع - بيروليدين	المخ والأعصاب	أندالاوس فارما	فموي صلب	يسيطر على نوبات الصرع.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tiratam-500-mg-30-tablets-727528.jpg?v=1691501976
148.0	تيراتام 750 مجم 20 أقراص	تيراتام	750 مجم	20	أقراص	ليفيتيراسيتام	مضاد للصرع - بيروليدين	المخ والأعصاب	أندالاوس فارما	فموي صلب	يسيطر على نوبات الصرع.	https://demov2.egypt.dawatech.com/web/image/product.template/9132/image_1920
148.0	تيراتام كسر 500 مجم 20 أقراص	تيراتام كسر	500 مجم	20	أقراص	ليفيتيراسيتام	مضاد للصرع - بيروليدين	المخ والأعصاب	إنترناشيونال دراج أجينسي إيدي > أندالاوس فارما	فموي صلب	يسيطر على نوبات الصرع.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/tiratam-xr-500-mg-20-tablets-675711.jpg?v=1725079782
148.0	تيراتام كسر 750 مجم 20 أقراص	تيراتام كسر	750 مجم	20	أقراص	ليفيتيراسيتام	مضاد للصرع - بيروليدين	المخ والأعصاب	إنترناشيونال دراج أجينسي إيدي > أندالاوس فارما	فموي صلب	يسيطر على نوبات الصرع.	https://demov2.egypt.dawatech.com/web/image/product.template/9132/image_1920
63.0	توبراديكس مرهم 3.5 جم	توبراديكس		3.5 جم	مرهم	ديكساميثازون + توبراميسين	مضاد حيوي مع كورتيزون	المضادات الحيوية	ألكون > نوفارتيس سسيينتيفيس أوفيس	عيني	يجمع مضادًا حيويًا مع الكورتيزون لعلاج العدوى والالتهاب معًا.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tobradex-eye-ointment-35-gm-578903.jpg?v=1687731793
23.0	توبرين 0.3% قطرة عين 5 مل	توبرين	0.3%	5 مل	قطرة عين	توبراميسين	مضاد حيوي أمينوجليكوزيد	المضادات الحيوية	إييبيكو	عيني	مضاد حيوي قوي يقتل البكتيريا المسببة للعدوى الشديدة.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tobrin-03-eye-drops-5-ml-205510.jpg?v=1687731794
23.0	توبرين إيي 0.3% مرهم 5 جم	توبرين إيي	0.3%	5 جم	مرهم	توبراميسين	مضاد حيوي أمينوجليكوزيد	المضادات الحيوية	إييبيكو	عيني	مضاد حيوي قوي يقتل البكتيريا المسببة للعدوى الشديدة.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/tobrin-03-eye-ointment-5-gm-965091.jpg?v=1687731795
816.0	توباماكس 100 مجم 60 أقراص	توباماكس	100 مجم	60	أقراص	توبيراميت	مضاد للصرع - مشتق فركتوز	المخ والأعصاب	جانسين سيلاج > سوفيكوفارم	فموي صلب	يمنع نوبات الصرع ويُستخدم أيضًا للوقاية من الصداع النصفي.	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/topamax-100-mg-60-tablets-607965.jpg?v=1723909107
246.0	توباماكس 25 مجم 60 أقراص	توباماكس	25 مجم	60	أقراص	توبيراميت	مضاد للصرع - مشتق فركتوز	المخ والأعصاب	جانسين سيلاج > سوفيكوفارم	فموي صلب	يمنع نوبات الصرع ويُستخدم أيضًا للوقاية من الصداع النصفي.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/topamax-25-mg-60-tablets-937642.jpg?v=1691501977
75.0	توبيرامات سكوريد 100 مجم 10 أقراص	توبيرامات سكوريد	100 مجم	10	أقراص	توبيراميت	مضاد للصرع - مشتق فركتوز	المخ والأعصاب	ساباا	فموي صلب	يمنع نوبات الصرع ويُستخدم أيضًا للوقاية من الصداع النصفي.	https://demov2.egypt.dawatech.com/web/image/product.template/13235/image_1920
93.0	تورسيريتيس 10 مجم 30 أقراص	تورسيريتيس	10 مجم	30	أقراص	تورسيميد	مدر بول عروي	القلب والضغط	ميديزين فارماسيوتيكال إندستريز > أوتوبيا	فموي صلب	مدر بول قوي يتخلص من السوائل الزائدة في حالات فشل القلب أو الكلى أو الكبد.	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/torseretic-10-mg-30-tablets-863130.jpg?v=1707299649
